country,region,crop,year,window,season_days,rain_sum,rain_mean,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,dry_spell_events_7d,dry_spell_events_14d,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,season_tmax_mean,season_tmin_mean,season_tmean_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,hot_dry_days_30_1mm,frost_days_0,cold_days_5,min_tmin,frost_events_2d,radiation_sum,radiation_mean,rain_sum_early,heat_days_35_early,frost_days_0_early,radiation_sum_early,max_3day_rain_early,rain_sum_mid,heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,max_3day_rain_mid,rain_sum_late,heat_days_35_late,frost_days_0_late,radiation_sum_late,max_3day_rain_late,lat,lon,yield_t_ha
United States,Illinois,Wheat,2019,winter,303.0,966.4,3.189,195,214,12,6,0,35,9,6,1,50.55,73.26,77.05,108,13.602,3.28,8.441,1879.745,11,0,0,5,0,2,0,21.32,0.0,9,134,175,-28.39,15,3778.5,12.47,275.23,0,33,1081.32,73.26,248.08,0,90,850.52,42.29,443.09,0,11,1846.66,49.98,40.0,-89.0,4.5058
United States,Illinois,Wheat,2020,winter,304.0,894.94,2.944,204,226,11,6,0,33,9,7,0,46.58,83.5,92.87,100,14.42,4.029,9.224,1889.07,14,0,0,5,0,2,0,14.99,0.0,13,126,183,-18.47,15,3835.38,12.616,255.19,0,34,1102.01,47.02,277.33,0,82,782.06,83.5,362.42,0,10,1951.31,54.27,40.0,-89.0,4.5731
United States,Illinois,Wheat,2021,winter,303.0,820.0,2.706,213,227,15,10,2,29,11,3,0,38.36,89.57,143.84,90,14.409,3.386,8.898,1937.535,6,0,0,2,0,0,0,6.78,0.0,2,121,173,-26.57,9,3997.65,13.194,200.24,0,24,1109.66,35.48,208.39,0,89,919.8,41.13,411.37,0,8,1968.19,89.57,40.0,-89.0,5.3128
United States,Illinois,Wheat,2022,winter,303.0,782.31,2.582,213,226,22,8,1,25,6,4,1,53.06,55.63,75.5,90,14.927,3.635,9.281,2047.5,14,0,0,4,0,2,0,15.04,0.0,13,124,170,-22.2,15,3916.53,12.926,315.87,0,27,1107.45,55.63,191.48,0,83,920.58,31.58,274.96,0,14,1888.5,47.82,40.0,-89.0,5.3128
United States,Illinois,Wheat,2023,winter,303.0,621.83,2.052,226,244,13,10,0,22,5,5,0,42.08,42.24,55.79,77,15.694,3.822,9.758,1982.985,22,0,0,5,0,5,0,31.06,0.0,14,117,178,-20.63,17,4072.33,13.44,168.45,0,25,1219.65,36.21,239.92,0,84,775.51,42.24,213.46,0,8,2077.17,41.34,40.0,-89.0,5.8508
United States,Illinois,Wheat,2024,winter,304.0,757.63,2.492,214,231,21,7,2,28,7,4,0,30.27,53.43,63.18,90,16.401,5.15,10.776,2259.755,22,0,0,5,0,3,0,31.38,0.0,17,104,154,-27.24,15,4075.63,13.407,198.92,0,19,1111.29,32.82,226.31,0,74,921.75,40.87,332.4,0,11,2042.59,53.43,40.0,-89.0,5.7836
United States,Illinois,Wheat,2025,winter,303.0,702.61,2.319,209,235,25,9,3,14,6,5,2,70.39,83.92,94.71,94,15.573,4.227,9.9,2198.19,19,0,0,8,0,2,0,45.64,0.0,16,100,152,-21.45,11,4087.16,13.489,223.64,0,15,1210.71,83.92,150.84,0,81,945.07,40.73,328.13,0,4,1931.38,50.16,40.0,-89.0,5.9181
United States,Iowa,Wheat,1990,winter,303.0,808.73,2.669,220,235,27,12,3,31,12,6,1,60.15,100.09,148.74,83,11.864,0.626,6.245,1460.065,5,0,0,5,0,1,0,2.98,0.0,0,158,201,-28.07,10,3989.7,13.167,176.9,0,43,1146.49,62.95,157.02,0,94,869.81,57.6,474.81,0,21,1973.4,100.09,42.0,-93.5,3.0263
United States,Iowa,Wheat,1991,winter,303.0,786.92,2.597,213,232,37,12,2,29,10,5,0,32.85,53.83,94.28,90,12.889,1.463,7.176,1776.955,8,0,0,5,0,2,0,13.31,0.0,7,136,194,-25.68,7,3947.68,13.029,142.03,0,34,1183.45,22.94,124.62,0,94,903.28,30.06,520.27,0,8,1860.95,53.83,42.0,-93.5,2.2865
United States,Iowa,Wheat,1992,winter,304.0,584.65,1.923,214,240,18,12,4,17,3,1,0,29.73,49.26,72.73,90,11.888,0.971,6.429,1477.5,7,0,0,4,0,1,0,10.13,0.0,2,155,202,-27.39,15,3777.08,12.425,253.4,0,47,1033.57,49.26,148.75,0,90,750.34,25.28,182.5,0,18,1993.17,47.84,42.0,-93.5,2.6228
United States,Iowa,Wheat,1993,winter,303.0,912.92,3.013,187,203,22,7,2,32,6,4,0,40.59,60.09,86.44,116,9.866,-0.17,4.848,1376.49,0,0,0,0,0,0,0,0.0,0.0,0,157,198,-27.1,6,3671.07,12.116,275.35,0,42,999.24,60.09,128.15,0,101,940.63,26.95,509.42,0,14,1731.2,51.89,42.0,-93.5,1.6813
United States,Iowa,Wheat,1994,winter,303.0,523.12,1.726,216,242,22,11,4,12,2,2,0,36.1,44.55,71.63,87,9.987,-0.451,4.768,1352.675,2,0,0,2,0,0,0,1.5,0.0,1,159,211,-31.86,12,4032.02,13.307,166.04,0,45,1028.42,37.4,75.18,0,97,923.44,14.04,281.9,0,17,2080.16,44.55,42.0,-93.5,3.1608
United States,Iowa,Wheat,1995,winter,303.0,708.69,2.339,206,229,29,7,4,21,5,3,0,40.69,53.06,64.39,97,12.046,1.428,6.737,1548.23,4,0,0,2,0,0,0,5.06,0.0,3,137,188,-21.24,9,3705.35,12.229,229.32,0,29,1038.44,47.27,77.35,0,91,928.0,16.92,402.02,0,17,1738.91,53.06,42.0,-93.5,2.3538
United States,Iowa,Wheat,1996,winter,304.0,648.04,2.132,224,241,21,10,5,20,4,3,0,37.73,64.74,79.86,80,10.757,-0.44,5.158,1409.125,11,0,0,4,0,1,0,8.13,0.0,7,162,204,-38.23,8,3712.19,12.211,168.57,0,41,1037.97,37.37,65.76,0,97,877.36,21.47,413.71,0,24,1796.86,64.74,42.0,-93.5,2.3538
United States,Iowa,Wheat,1997,winter,303.0,638.27,2.107,216,244,12,13,0,20,6,4,0,38.32,54.23,72.78,87,10.663,-0.251,5.206,1446.425,11,0,0,4,0,1,0,10.33,0.0,5,156,202,-25.38,9,4030.98,13.304,244.64,0,38,1079.59,42.18,104.59,0,97,885.79,20.75,289.04,0,21,2065.6,54.23,42.0,-93.5,2.8245
United States,Iowa,Wheat,1998,winter,303.0,813.76,2.686,199,223,14,9,1,27,6,5,0,44.62,50.39,111.82,104,12.785,2.543,7.664,1759.075,15,0,0,4,0,1,0,27.58,0.0,9,143,181,-21.97,7,3813.93,12.587,212.3,0,42,1067.24,45.2,119.29,0,93,877.65,23.23,482.17,0,8,1869.04,50.39,42.0,-93.5,2.959
United States,Iowa,Wheat,1999,winter,303.0,603.75,1.993,211,225,30,8,2,17,3,0,0,23.45,44.99,67.96,92,13.572,2.361,7.966,1789.32,13,0,0,3,0,1,0,20.58,0.0,10,129,177,-26.96,6,3906.95,12.894,148.61,0,22,1103.25,35.99,74.46,0,98,919.79,10.25,380.68,0,9,1883.91,44.99,42.0,-93.5,2.8918
United States,Iowa,Wheat,2000,winter,304.0,440.52,1.449,217,240,30,8,4,7,2,1,0,26.64,36.9,51.7,87,15.051,2.37,8.711,1870.635,17,2,0,4,1,3,0,42.25,1.0,6,123,184,-18.73,9,4080.94,13.424,142.46,0,23,1255.42,16.83,66.18,0,92,829.23,13.29,231.88,2,8,1996.29,36.9,42.0,-93.5,3.1608
United States,Iowa,Wheat,2001,winter,303.0,619.66,2.045,174,214,12,7,0,12,2,0,0,21.18,33.21,47.95,129,11.102,-0.342,5.38,1740.93,20,2,0,4,1,3,0,39.36,3.04,10,156,179,-28.89,4,3959.35,13.067,168.79,2,39,1050.33,20.38,131.19,0,101,977.49,16.19,319.68,0,16,1931.53,33.21,42.0,-93.5,3.6316
United States,Iowa,Wheat,2002,winter,303.0,552.87,1.825,199,231,20,9,1,10,3,3,0,34.73,67.72,70.61,104,13.993,2.409,8.201,1738.12,23,3,0,12,2,4,0,61.81,2.76,13,137,188,-18.33,10,4056.44,13.388,243.3,0,23,1079.18,67.72,72.71,0,97,873.93,10.41,236.86,3,17,2103.33,38.85,42.0,-93.5,3.5643
United States,Iowa,Wheat,2003,winter,303.0,592.08,1.954,215,242,16,12,4,16,4,3,0,46.86,55.37,97.35,88,11.862,0.459,6.16,1562.725,13,0,0,6,0,1,0,33.61,0.0,7,156,191,-21.64,7,3934.39,12.985,203.1,0,49,1080.77,32.19,45.71,0,96,895.08,10.08,343.27,0,11,1958.54,55.37,42.0,-93.5,4.1023
United States,Iowa,Wheat,2004,winter,304.0,666.78,2.193,227,245,19,13,3,22,7,6,1,55.9,83.82,105.36,77,12.714,1.479,7.096,1681.085,9,0,0,6,0,1,0,13.55,0.0,9,145,185,-22.79,9,4003.49,13.169,208.23,0,34,1133.14,76.89,94.6,0,98,848.77,22.26,363.95,0,13,2021.58,83.82,42.0,-93.5,3.6988
United States,Iowa,Wheat,2005,winter,303.0,531.43,1.754,228,243,31,13,2,14,6,2,0,42.38,69.23,78.94,75,13.823,2.554,8.189,1861.09,21,1,0,9,1,3,0,33.91,0.1,12,139,179,-23.64,8,3976.26,13.123,137.52,0,28,1104.17,25.84,65.61,0,98,881.38,21.94,328.3,1,13,1990.71,69.23,42.0,-93.5,3.3626
United States,Iowa,Wheat,2006,winter,303.0,397.89,1.313,234,251,25,13,2,8,3,0,0,23.48,46.85,52.2,69,14.464,2.996,8.73,1971.485,35,2,0,8,1,4,0,79.15,0.43,31,133,179,-21.57,8,3924.64,12.953,131.12,1,28,1100.12,30.73,61.8,0,95,872.67,10.81,204.97,1,10,1951.85,46.85,42.0,-93.5,4.4386
United States,Iowa,Wheat,2007,winter,303.0,740.29,2.443,230,238,15,15,3,23,9,7,1,53.26,83.55,100.17,73,12.463,1.507,6.985,1689.305,7,0,0,3,0,1,0,2.41,0.0,5,141,178,-21.26,13,4069.37,13.43,197.5,0,37,1078.07,63.23,147.44,0,91,937.77,31.92,395.35,0,13,2053.53,83.55,42.0,-93.5,3.228
United States,Iowa,Wheat,2008,winter,304.0,858.37,2.824,217,234,30,11,1,25,16,7,0,37.42,72.58,131.65,87,11.131,0.283,5.707,1541.695,2,0,0,1,0,0,0,0.53,0.0,1,155,195,-24.83,9,4009.73,13.19,231.43,0,33,1104.96,52.22,82.75,0,98,986.99,12.89,544.19,0,24,1917.78,72.58,42.0,-93.5,3.228
United States,Iowa,Wheat,2009,winter,303.0,724.79,2.392,209,226,14,11,1,23,6,3,1,53.49,72.95,82.18,94,11.185,0.102,5.643,1547.755,6,0,0,5,0,1,0,6.54,0.0,2,154,191,-32.13,8,3937.0,12.993,237.63,0,37,1051.91,37.84,118.07,0,95,981.56,42.69,369.09,0,22,1903.53,72.95,42.0,-93.5,3.0263
United States,Iowa,Wheat,2010,winter,303.0,860.59,2.84,204,227,20,7,3,28,8,5,0,44.63,72.93,98.19,99,11.185,0.586,5.885,1663.1,4,0,0,1,0,0,0,1.38,0.0,0,125,182,-35.47,8,4024.24,13.281,257.33,0,28,1017.69,60.25,130.86,0,91,980.35,27.15,472.4,0,6,2026.2,72.93,42.0,-93.5,3.0935
United States,Iowa,Wheat,2011,winter,303.0,624.07,2.06,229,245,16,13,5,25,6,3,0,34.69,58.99,83.45,74,11.291,0.615,5.953,1534.63,6,0,0,3,0,1,0,10.38,0.0,5,151,199,-24.96,11,3816.97,12.597,167.32,0,35,1152.29,46.74,77.68,0,96,832.85,11.1,379.07,0,20,1831.83,58.99,42.0,-93.5,3.0263
United States,Iowa,Wheat,2012,winter,304.0,484.16,1.593,239,253,20,14,6,17,4,1,0,32.47,57.95,75.92,65,15.513,3.729,9.621,2056.36,25,4,0,7,2,3,0,66.44,5.3,20,123,163,-17.09,6,4236.7,13.937,132.37,1,32,1163.82,30.28,95.75,0,88,901.07,17.73,256.04,3,3,2171.81,57.95,42.0,-93.5,3.3626
United States,Iowa,Wheat,2013,winter,303.0,715.51,2.361,215,235,27,7,4,26,8,3,0,43.82,79.56,114.81,88,12.145,0.926,6.535,1525.22,10,1,0,6,1,1,0,23.93,0.89,7,161,200,-21.51,15,3882.49,12.813,136.11,1,34,1167.12,36.45,115.14,0,99,878.24,29.12,464.26,0,28,1837.13,79.56,42.0,-93.5,3.4971
United States,Iowa,Wheat,2014,winter,303.0,681.62,2.25,224,244,30,13,3,22,8,6,0,40.53,68.27,118.82,79,11.315,-0.349,5.483,1685.1,13,2,0,8,2,1,0,33.69,4.62,10,156,199,-26.49,9,3933.5,12.982,148.52,2,37,1125.49,33.93,64.0,0,100,943.56,15.91,469.1,0,19,1864.45,68.27,42.0,-93.5,3.2953
United States,Iowa,Wheat,2015,winter,303.0,630.91,2.082,229,237,26,10,5,17,6,5,0,38.83,58.05,75.34,74,11.791,0.804,6.298,1622.255,4,0,0,1,0,0,0,3.49,0.0,1,141,187,-24.93,10,4020.68,13.27,195.46,0,35,1094.89,40.62,64.76,0,93,996.89,20.16,370.69,0,13,1928.9,58.05,42.0,-93.5,3.4971
United States,Iowa,Wheat,2016,winter,304.0,677.31,2.228,215,234,21,13,1,24,4,2,0,44.44,87.71,89.25,89,13.32,2.802,8.061,1841.97,12,0,0,2,0,0,0,12.4,0.0,6,130,175,-27.81,12,4162.38,13.692,220.78,0,26,1161.56,32.66,198.04,0,88,895.64,87.71,258.49,0,16,2105.18,30.16,42.0,-93.5,4.2368
United States,Iowa,Wheat,2017,winter,303.0,647.73,2.138,220,238,19,10,1,22,5,2,0,44.2,51.03,66.63,83,13.931,3.068,8.499,1906.65,15,0,0,5,0,2,0,22.31,0.0,10,115,171,-25.12,9,3892.99,12.848,221.55,0,23,1102.76,51.03,112.11,0,90,876.69,19.55,314.07,0,2,1913.54,37.14,42.0,-93.5,4.5731
United States,Iowa,Wheat,2018,winter,303.0,704.26,2.324,219,236,35,11,2,20,7,4,0,45.67,60.74,103.81,84,12.413,1.596,7.004,1851.79,29,2,0,6,2,4,0,69.54,1.06,21,167,188,-25.68,7,3996.18,13.189,195.19,0,40,1084.51,60.74,99.9,0,99,918.88,23.64,409.17,2,28,1992.79,57.0,42.0,-93.5,3.9006
United States,Kansas,Wheat,1990,winter,303.0,487.43,1.609,228,246,47,11,4,15,4,1,0,25.56,38.7,57.05,75,17.172,3.998,10.585,2200.735,35,13,4,11,6,3,2,151.72,44.43,20,121,169,-26.83,15,4461.06,14.723,94.99,0,30,1387.81,33.91,116.25,0,80,1071.18,37.21,276.19,13,11,2002.07,38.7,38.5,-98.0,2.69
United States,Kansas,Wheat,1991,winter,303.0,426.68,1.408,244,255,63,11,6,14,2,1,0,30.19,41.61,70.69,59,18.491,5.094,11.792,2570.68,45,18,1,15,9,5,2,188.26,38.78,34,110,162,-19.25,11,4530.75,14.953,120.87,9,21,1372.52,33.05,58.29,0,87,1066.85,36.6,247.52,9,2,2091.38,41.61,38.5,-98.0,2.2193
United States,Kansas,Wheat,1992,winter,304.0,564.23,1.856,218,242,39,9,3,20,5,2,0,30.33,72.78,99.54,86,17.44,4.724,11.082,2230.025,28,3,0,7,1,2,0,59.55,2.35,21,111,163,-18.17,13,4273.82,14.059,94.16,2,32,1319.67,27.27,128.57,0,70,1001.99,23.45,341.5,1,9,1952.16,72.78,38.5,-98.0,2.2865
United States,Kansas,Wheat,1993,winter,303.0,718.96,2.373,205,225,23,13,2,22,5,3,2,50.98,62.67,104.06,98,14.242,3.097,8.67,1870.115,20,0,0,6,0,3,0,32.82,0.0,13,129,179,-18.38,11,3977.87,13.128,184.87,0,28,1201.67,56.95,139.06,0,95,921.97,23.55,395.03,0,6,1854.23,62.67,38.5,-98.0,2.3538
United States,Kansas,Wheat,1994,winter,303.0,337.73,1.115,249,259,42,12,7,10,1,0,0,24.35,39.49,43.45,54,16.03,3.358,9.694,2089.885,38,13,0,11,3,5,1,142.72,20.99,28,134,180,-18.9,12,4485.35,14.803,118.17,0,35,1255.53,29.41,56.48,0,86,1046.75,20.15,163.08,13,13,2183.07,39.49,38.5,-98.0,2.5555
United States,Kansas,Wheat,1995,winter,303.0,672.2,2.218,217,236,23,13,4,22,6,4,0,45.98,59.7,109.53,86,16.524,4.304,10.414,2109.035,19,1,0,8,1,2,0,36.23,0.27,15,107,158,-14.05,11,4085.47,13.483,145.01,1,20,1234.19,29.9,70.53,0,79,1009.84,18.06,456.66,0,8,1841.44,59.7,38.5,-98.0,1.7485
United States,Kansas,Wheat,1996,winter,304.0,432.65,1.423,255,263,47,11,3,12,5,3,0,42.61,79.71,99.77,49,16.95,3.613,10.282,2252.44,45,17,0,15,6,6,3,185.99,36.57,34,124,183,-20.15,14,4501.63,14.808,83.6,4,23,1272.6,38.37,35.66,0,86,1073.17,11.73,313.39,13,15,2155.86,79.71,38.5,-98.0,1.9503
United States,Kansas,Wheat,1997,winter,303.0,519.36,1.714,240,258,67,10,3,15,6,2,1,53.64,69.78,79.55,63,15.83,3.309,9.569,2005.525,22,4,0,6,3,4,1,62.16,4.75,17,120,177,-17.08,12,4561.14,15.053,212.35,0,31,1235.44,69.78,49.62,0,81,1106.86,27.04,257.39,4,8,2218.84,51.48,38.5,-98.0,3.0935
United States,Kansas,Wheat,1998,winter,303.0,560.12,1.849,222,244,32,13,3,16,4,4,0,31.88,55.97,64.55,81,16.529,4.598,10.564,2223.875,48,13,2,15,7,7,1,177.27,36.35,36,122,174,-14.8,10,4445.99,14.673,195.19,1,29,1269.58,55.97,144.85,0,90,932.29,30.26,220.08,12,3,2244.12,39.86,38.5,-98.0,3.2953
United States,Kansas,Wheat,1999,winter,303.0,730.27,2.41,211,231,27,10,4,23,6,5,1,54.31,98.8,110.58,92,17.329,5.23,11.28,2323.155,31,8,1,11,5,4,1,101.02,16.9,22,103,148,-17.05,10,4320.6,14.259,263.75,8,11,1270.68,98.8,96.75,0,87,1035.2,49.5,369.77,0,5,2014.72,50.22,38.5,-98.0,3.1608
United States,Kansas,Wheat,2000,winter,304.0,572.09,1.882,227,246,44,9,4,18,6,4,0,38.63,61.91,71.39,77,18.229,4.982,11.606,2322.005,33,2,0,7,1,5,0,82.89,1.25,17,100,154,-13.14,10,4521.83,14.874,111.84,2,13,1358.17,26.0,149.25,0,80,1029.8,41.25,311.0,0,7,2133.86,61.91,38.5,-98.0,2.4883
United States,Kansas,Wheat,2001,winter,303.0,623.06,2.056,224,238,31,13,3,16,5,3,0,45.1,62.51,89.66,79,16.393,3.831,10.112,2291.72,47,12,2,19,4,6,2,184.34,32.84,43,139,167,-18.19,6,4495.03,14.835,162.72,12,38,1310.14,62.51,157.69,0,96,987.11,31.31,302.65,0,5,2197.78,54.37,38.5,-98.0,2.69
United States,Kansas,Wheat,2002,winter,303.0,451.83,1.491,236,255,47,10,5,12,3,3,0,49.96,71.16,87.5,67,18.232,4.708,11.47,2385.27,45,14,0,13,8,5,2,164.98,19.79,30,115,155,-15.12,12,4645.33,15.331,137.67,1,15,1365.44,71.16,61.61,0,90,1126.5,25.4,252.55,13,10,2153.39,41.44,38.5,-98.0,2.2193
United States,Kansas,Wheat,2003,winter,303.0,581.88,1.92,232,253,41,13,4,16,9,5,0,44.93,89.74,91.83,71,16.263,3.957,10.11,2082.755,25,8,0,9,7,4,1,89.85,11.1,21,123,173,-15.03,12,4406.17,14.542,196.47,7,30,1293.96,89.74,127.14,0,85,980.68,78.89,258.27,1,8,2131.53,38.72,38.5,-98.0,3.228
United States,Kansas,Wheat,2004,winter,304.0,547.75,1.802,234,250,31,15,4,18,5,4,0,39.58,55.54,87.07,70,16.995,4.387,10.691,2248.695,32,3,0,7,1,5,0,76.71,0.92,24,113,164,-17.86,13,4572.89,15.042,142.59,0,25,1304.9,53.1,121.1,0,83,1077.26,55.54,284.06,3,5,2190.73,51.6,38.5,-98.0,2.4883
United States,Kansas,Wheat,2005,winter,303.0,561.25,1.852,229,247,27,12,3,20,6,1,0,25.13,52.42,80.89,74,17.428,5.191,11.31,2345.925,36,7,0,12,4,6,1,122.77,12.14,29,106,164,-19.85,14,4499.19,14.849,165.08,1,20,1265.92,39.81,116.56,0,81,1054.18,31.8,279.61,6,5,2179.09,52.42,38.5,-98.0,2.69
United States,Kansas,Wheat,2006,winter,303.0,394.2,1.301,244,257,50,12,5,10,3,2,0,26.33,30.86,53.76,59,19.206,5.83,12.518,2644.775,60,14,0,12,3,10,1,213.18,23.04,45,94,157,-15.23,11,4757.89,15.703,104.66,1,21,1356.82,22.19,45.13,0,67,1111.12,29.62,244.41,13,6,2289.95,30.86,38.5,-98.0,2.152
United States,Kansas,Wheat,2007,winter,303.0,784.41,2.589,218,242,33,10,3,23,9,8,1,71.32,96.41,113.28,85,16.365,4.6,10.483,2187.04,8,1,0,3,1,2,0,19.17,0.44,6,110,156,-17.78,13,4335.85,14.31,105.26,1,28,1318.79,25.11,156.23,0,74,1081.27,36.69,522.92,0,8,1935.79,96.41,38.5,-98.0,2.2193
United States,Kansas,Wheat,2008,winter,304.0,602.92,1.983,227,247,36,10,2,22,5,4,0,30.13,47.93,68.66,77,16.284,3.917,10.101,2183.51,32,2,0,4,2,4,0,58.6,0.76,19,123,185,-13.98,9,4598.29,15.126,166.06,0,22,1353.93,33.42,109.46,0,92,1079.82,19.1,327.4,2,9,2164.54,46.92,38.5,-98.0,2.69
United States,Kansas,Wheat,2009,winter,303.0,614.63,2.028,239,254,51,9,4,22,7,6,0,38.36,66.42,83.27,64,16.426,4.01,10.218,2129.985,25,7,0,10,5,5,1,77.29,4.13,21,119,168,-16.24,15,4548.67,15.012,255.94,0,28,1263.36,66.42,26.07,0,80,1159.81,6.95,332.62,7,11,2125.5,46.93,38.5,-98.0,2.8245
United States,Kansas,Wheat,2010,winter,303.0,533.88,1.762,227,249,21,14,3,13,5,3,0,38.75,68.74,94.06,76,15.449,4.123,9.786,2120.875,26,6,0,14,2,2,0,91.94,7.87,21,115,170,-19.12,5,4260.79,14.062,186.32,0,21,1143.11,29.38,57.98,0,91,894.73,18.84,289.58,6,3,2222.95,68.74,38.5,-98.0,3.0263
United States,Kansas,Wheat,2011,winter,303.0,382.94,1.264,252,266,43,14,5,12,4,3,0,45.24,55.58,80.2,51,17.716,4.384,11.05,2440.09,56,21,3,10,5,7,3,237.64,60.17,44,124,158,-18.79,6,4571.26,15.087,139.92,2,27,1404.33,55.58,49.91,0,89,1026.87,9.97,193.11,19,8,2140.06,44.61,38.5,-98.0,2.3538
United States,Kansas,Wheat,2012,winter,304.0,437.02,1.438,253,264,30,16,5,13,7,3,0,31.09,50.6,58.58,51,19.435,6.076,12.755,2726.385,59,16,8,13,8,8,1,259.21,74.41,51,100,140,-13.79,12,4837.13,15.912,137.48,3,28,1383.22,35.33,106.43,0,72,1093.58,37.54,193.11,13,0,2360.33,50.6,38.5,-98.0,2.8245
United States,Kansas,Wheat,2013,winter,303.0,437.86,1.445,243,255,32,15,3,11,2,1,0,43.91,58.0,68.74,60,17.524,4.29,10.907,2233.915,39,17,2,10,6,6,3,187.2,41.64,30,123,174,-13.54,16,4570.26,15.083,87.52,5,18,1369.7,21.88,80.12,0,87,1078.08,16.25,270.22,12,18,2122.48,58.0,38.5,-98.0,2.5555
United States,Kansas,Wheat,2014,winter,303.0,471.27,1.555,245,257,31,14,5,16,3,1,1,55.01,61.12,102.81,58,16.387,3.507,9.947,2240.0,45,7,0,9,3,5,1,126.98,12.18,33,130,179,-20.28,10,4633.02,15.29,122.55,3,26,1378.81,21.07,32.94,0,93,1105.28,7.41,315.78,4,11,2148.93,61.12,38.5,-98.0,1.883
United States,Kansas,Wheat,2015,winter,303.0,564.41,1.863,231,247,30,12,5,20,6,2,0,29.78,50.1,79.51,72,17.067,4.76,10.914,2381.89,29,9,0,7,2,5,0,95.43,6.38,22,105,155,-14.5,11,4483.58,14.797,133.76,3,28,1332.88,28.64,52.52,0,75,1076.31,22.65,378.13,6,2,2074.39,50.1,38.5,-98.0,2.4883
United States,Kansas,Wheat,2016,winter,304.0,629.95,2.072,235,246,39,17,3,17,7,5,1,52.98,74.31,96.68,69,18.443,6.225,12.334,2630.035,45,11,0,23,6,3,1,141.8,13.92,32,93,142,-15.02,8,4684.05,15.408,159.22,7,16,1355.65,41.67,124.13,0,72,1098.9,74.31,346.6,4,5,2229.5,61.1,38.5,-98.0,3.8333
United States,Kansas,Wheat,2017,winter,303.0,594.63,1.962,228,239,33,12,5,17,8,5,0,48.62,64.46,92.81,75,18.057,5.783,11.92,2498.58,31,1,0,8,1,5,0,82.52,0.43,21,84,143,-17.25,12,4608.17,15.208,146.46,0,14,1362.02,33.4,48.26,0,70,1152.09,30.63,399.91,1,0,2094.06,64.46,38.5,-98.0,3.228
United States,Kansas,Wheat,2018,winter,303.0,420.69,1.388,253,260,60,9,5,11,7,2,0,38.06,60.73,69.19,50,18.164,4.892,11.528,2510.425,59,18,0,12,4,10,3,217.42,33.93,44,119,175,-19.45,15,4629.07,15.277,144.57,5,19,1299.56,60.73,46.38,0,86,1105.73,27.72,229.74,13,14,2223.78,31.99,38.5,-98.0,2.5555
United States,Kansas,Wheat,2019,winter,303.0,1001.04,3.304,218,230,23,12,3,33,16,11,0,47.36,114.85,160.39,85,14.796,3.633,9.214,1958.91,19,0,0,8,0,2,0,36.33,0.0,13,127,168,-18.19,12,4286.56,14.147,345.91,0,32,1190.43,114.85,127.75,0,89,998.4,41.68,527.38,0,6,2097.73,100.49,38.5,-98.0,3.4971
United States,Kansas,Wheat,2020,winter,304.0,496.14,1.632,227,243,30,12,3,13,5,2,0,26.62,43.97,64.16,77,16.615,4.735,10.675,2170.79,39,4,0,9,2,5,0,108.07,2.39,31,125,176,-12.92,22,4543.59,14.946,87.56,0,34,1336.99,23.77,156.47,0,79,1015.24,36.04,252.11,4,12,2191.36,43.97,38.5,-98.0,3.0263
United States,Kansas,Wheat,2021,winter,303.0,557.14,1.839,236,256,40,11,3,21,8,4,0,30.11,42.04,66.93,67,16.711,4.41,10.561,2187.67,30,14,0,13,6,5,3,125.38,26.91,26,115,167,-22.84,10,4446.06,14.673,135.34,5,26,1322.48,42.04,125.04,0,83,1046.18,32.64,296.76,9,6,2077.4,41.47,38.5,-98.0,3.4971
United States,Kansas,Wheat,2022,winter,303.0,561.54,1.853,244,253,34,13,4,18,8,5,0,48.24,93.58,95.73,59,18.531,5.378,11.955,2518.12,52,14,0,11,3,9,2,181.46,19.8,40,102,160,-16.09,13,4749.19,15.674,175.65,5,13,1364.94,67.23,55.83,0,83,1208.07,18.73,330.06,9,6,2176.18,93.58,38.5,-98.0,2.4883
United States,Kansas,Wheat,2023,winter,303.0,424.56,1.401,241,257,20,14,5,13,2,1,0,34.28,38.24,48.2,62,18.102,4.811,11.456,2415.945,48,12,0,10,4,7,2,159.45,23.48,32,127,165,-20.07,13,4742.7,15.652,104.84,9,30,1423.07,38.24,76.81,0,90,1084.24,14.84,242.91,3,7,2235.39,31.61,38.5,-98.0,2.3538
United States,Kansas,Wheat,2024,winter,304.0,509.2,1.675,232,250,31,16,1,16,3,1,0,26.83,40.09,57.94,72,19.064,5.95,12.507,2711.82,53,15,0,10,5,6,2,199.27,33.77,38,91,151,-22.53,13,4658.15,15.323,120.5,7,24,1347.37,24.75,128.22,0,62,1071.19,23.84,260.48,8,5,2239.59,40.09,38.5,-98.0,2.8918
