scope,driver_group,mean_abs_group_shap,mean_signed_group_shap,mean_stress_group_shap,n_rows,rank_abs,rank_stress,table,event_key,country,region,crop,year,window,signed_group_shap,abs_group_shap,stress_score
,drought,,,,,4,5,event,United States|North Dakota|Oats|2008|spring,United States,North Dakota,Oats,2008.0,spring,0.018889298862758447,0.018889298862758447,0.0
,frost_cold,,,,,1,1,event,United States|North Dakota|Oats|2008|spring,United States,North Dakota,Oats,2008.0,spring,-0.08358153505631469,0.08358153505631469,0.08358153505631469
,excess_rain,,,,,3,3,event,United States|North Dakota|Oats|2008|spring,United States,North Dakota,Oats,2008.0,spring,-0.04213669081144812,0.04213669081144812,0.04213669081144812
,radiation,,,,,5,4,event,United States|North Dakota|Oats|2008|spring,United States,North Dakota,Oats,2008.0,spring,-0.017440304010514777,0.017440304010514777,0.017440304010514777
,heat,,,,,3,3,event,United States|Illinois|Oats|2009|spring,United States,Illinois,Oats,2009.0,spring,-0.05416845575577759,0.05416845575577759,0.05416845575577759
,drought,,,,,2,2,event,United States|Illinois|Oats|2009|spring,United States,Illinois,Oats,2009.0,spring,-0.08181818911958551,0.08181818911958551,0.08181818911958551
,frost_cold,,,,,4,5,event,United States|Illinois|Oats|2009|spring,United States,Illinois,Oats,2009.0,spring,0.02368288587294419,0.02368288587294419,0.0
,excess_rain,,,,,1,1,event,United States|Illinois|Oats|2009|spring,United States,Illinois,Oats,2009.0,spring,-0.12195169862797278,0.12195169862797278,0.12195169862797278
,radiation,,,,,5,4,event,United States|Illinois|Oats|2009|spring,United States,Illinois,Oats,2009.0,spring,-0.017309639242423756,0.017309639242423756,0.017309639242423756
,heat,,,,,3,3,event,United States|Illinois|Wheat|2009|winter,United States,Illinois,Wheat,2009.0,winter,-0.08059610994668037,0.08059610994668037,0.08059610994668037
,drought,,,,,2,2,event,United States|Illinois|Wheat|2009|winter,United States,Illinois,Wheat,2009.0,winter,-0.12944413233819146,0.12944413233819146,0.12944413233819146
,frost_cold,,,,,4,4,event,United States|Illinois|Wheat|2009|winter,United States,Illinois,Wheat,2009.0,winter,-0.06130452072638726,0.06130452072638726,0.06130452072638726
,excess_rain,,,,,1,1,event,United States|Illinois|Wheat|2009|winter,United States,Illinois,Wheat,2009.0,winter,-0.17696173493818165,0.17696173493818165,0.17696173493818165
,radiation,,,,,5,5,event,United States|Illinois|Wheat|2009|winter,United States,Illinois,Wheat,2009.0,winter,-0.01845700440679928,0.01845700440679928,0.01845700440679928
,heat,,,,,2,2,event,United States|Oklahoma|Wheat|2009|winter,United States,Oklahoma,Wheat,2009.0,winter,-0.10733955974818588,0.10733955974818588,0.10733955974818588
,drought,,,,,1,1,event,United States|Oklahoma|Wheat|2009|winter,United States,Oklahoma,Wheat,2009.0,winter,-0.12376251165040603,0.12376251165040603,0.12376251165040603
,frost_cold,,,,,3,3,event,United States|Oklahoma|Wheat|2009|winter,United States,Oklahoma,Wheat,2009.0,winter,-0.07141123560081264,0.07141123560081264,0.07141123560081264
,excess_rain,,,,,4,4,event,United States|Oklahoma|Wheat|2009|winter,United States,Oklahoma,Wheat,2009.0,winter,-0.07114463183979225,0.07114463183979225,0.07114463183979225
,radiation,,,,,5,5,event,United States|Oklahoma|Wheat|2009|winter,United States,Oklahoma,Wheat,2009.0,winter,-0.02385116911251243,0.02385116911251243,0.02385116911251243
,heat,,,,,3,3,event,United States|Texas|Wheat|2009|winter,United States,Texas,Wheat,2009.0,winter,-0.04932470918053704,0.04932470918053704,0.04932470918053704
,drought,,,,,1,1,event,United States|Texas|Wheat|2009|winter,United States,Texas,Wheat,2009.0,winter,-0.2517437921406499,0.2517437921406499,0.2517437921406499
,frost_cold,,,,,5,5,event,United States|Texas|Wheat|2009|winter,United States,Texas,Wheat,2009.0,winter,0.0025765338848628564,0.0025765338848628564,0.0
,excess_rain,,,,,2,2,event,United States|Texas|Wheat|2009|winter,United States,Texas,Wheat,2009.0,winter,-0.1383714310660329,0.1383714310660329,0.1383714310660329
,radiation,,,,,4,4,event,United States|Texas|Wheat|2009|winter,United States,Texas,Wheat,2009.0,winter,-0.015621530858689427,0.015621530858689427,0.015621530858689427
,heat,,,,,3,3,event,United States|Illinois|Oats|2010|spring,United States,Illinois,Oats,2010.0,spring,-0.04369755763553365,0.04369755763553365,0.04369755763553365
,drought,,,,,2,2,event,United States|Illinois|Oats|2010|spring,United States,Illinois,Oats,2010.0,spring,-0.10538387726700481,0.10538387726700481,0.10538387726700481
,frost_cold,,,,,5,4,event,United States|Illinois|Oats|2010|spring,United States,Illinois,Oats,2010.0,spring,-0.0007847130555807642,0.0007847130555807642,0.0007847130555807642
,excess_rain,,,,,1,1,event,United States|Illinois|Oats|2010|spring,United States,Illinois,Oats,2010.0,spring,-0.14457836423542317,0.14457836423542317,0.14457836423542317
,radiation,,,,,4,5,event,United States|Illinois|Oats|2010|spring,United States,Illinois,Oats,2010.0,spring,0.008528536694860277,0.008528536694860277,0.0
,heat,,,,,3,3,event,United States|Iowa|Oats|2010|spring,United States,Iowa,Oats,2010.0,spring,-0.03465221068390172,0.03465221068390172,0.03465221068390172
,drought,,,,,1,1,event,United States|Iowa|Oats|2010|spring,United States,Iowa,Oats,2010.0,spring,-0.18104065401358269,0.18104065401358269,0.18104065401358269
,frost_cold,,,,,4,4,event,United States|Iowa|Oats|2010|spring,United States,Iowa,Oats,2010.0,spring,0.014715625751765334,0.014715625751765334,0.0
,excess_rain,,,,,2,2,event,United States|Iowa|Oats|2010|spring,United States,Iowa,Oats,2010.0,spring,-0.1215358332166038,0.1215358332166038,0.1215358332166038
,radiation,,,,,5,5,event,United States|Iowa|Oats|2010|spring,United States,Iowa,Oats,2010.0,spring,0.014393908146850324,0.014393908146850324,0.0
,heat,,,,,1,1,event,United States|Oklahoma|Oats|2010|spring,United States,Oklahoma,Oats,2010.0,spring,-0.10320613926405516,0.10320613926405516,0.10320613926405516
,drought,,,,,3,2,event,United States|Oklahoma|Oats|2010|spring,United States,Oklahoma,Oats,2010.0,spring,-0.005704002306469701,0.005704002306469701,0.005704002306469701
,frost_cold,,,,,4,3,event,United States|Oklahoma|Oats|2010|spring,United States,Oklahoma,Oats,2010.0,spring,-0.005585810201318227,0.005585810201318227,0.005585810201318227
,excess_rain,,,,,2,4,event,United States|Oklahoma|Oats|2010|spring,United States,Oklahoma,Oats,2010.0,spring,0.03521631270492425,0.03521631270492425,0.0
,radiation,,,,,5,5,event,United States|Oklahoma|Oats|2010|spring,United States,Oklahoma,Oats,2010.0,spring,0.004256713740714792,0.004256713740714792,0.0
,heat,,,,,4,4,event,United States|Illinois|Wheat|2010|winter,United States,Illinois,Wheat,2010.0,winter,-0.04423390014735227,0.04423390014735227,0.04423390014735227
,drought,,,,,2,2,event,United States|Illinois|Wheat|2010|winter,United States,Illinois,Wheat,2010.0,winter,-0.11765770852846491,0.11765770852846491,0.11765770852846491
,frost_cold,,,,,3,3,event,United States|Illinois|Wheat|2010|winter,United States,Illinois,Wheat,2010.0,winter,-0.05029294692303167,0.05029294692303167,0.05029294692303167
,excess_rain,,,,,1,1,event,United States|Illinois|Wheat|2010|winter,United States,Illinois,Wheat,2010.0,winter,-0.2911950625313887,0.2911950625313887,0.2911950625313887
,radiation,,,,,5,5,event,United States|Illinois|Wheat|2010|winter,United States,Illinois,Wheat,2010.0,winter,-0.01976981224283557,0.01976981224283557,0.01976981224283557
,heat,,,,,1,1,event,United States|Kansas|Barley|2011|spring,United States,Kansas,Barley,2011.0,spring,-0.42995118492968576,0.42995118492968576,0.42995118492968576
,drought,,,,,5,5,event,United States|Kansas|Barley|2011|spring,United States,Kansas,Barley,2011.0,spring,-0.007139892331576962,0.007139892331576962,0.007139892331576962
,frost_cold,,,,,2,2,event,United States|Kansas|Barley|2011|spring,United States,Kansas,Barley,2011.0,spring,-0.033011260086383075,0.033011260086383075,0.033011260086383075
,excess_rain,,,,,3,3,event,United States|Kansas|Barley|2011|spring,United States,Kansas,Barley,2011.0,spring,-0.03096831550808509,0.03096831550808509,0.03096831550808509
,radiation,,,,,4,4,event,United States|Kansas|Barley|2011|spring,United States,Kansas,Barley,2011.0,spring,-0.023209727826285925,0.023209727826285925,0.023209727826285925
,heat,,,,,4,4,event,United States|Minnesota|Barley|2011|spring,United States,Minnesota,Barley,2011.0,spring,-0.050540174826306926,0.050540174826306926,0.050540174826306926
,drought,,,,,1,1,event,United States|Minnesota|Barley|2011|spring,United States,Minnesota,Barley,2011.0,spring,-0.11788346654571225,0.11788346654571225,0.11788346654571225
,frost_cold,,,,,2,2,event,United States|Minnesota|Barley|2011|spring,United States,Minnesota,Barley,2011.0,spring,-0.10359455912586191,0.10359455912586191,0.10359455912586191
,excess_rain,,,,,3,3,event,United States|Minnesota|Barley|2011|spring,United States,Minnesota,Barley,2011.0,spring,-0.0828205241917439,0.0828205241917439,0.0828205241917439
,radiation,,,,,5,5,event,United States|Minnesota|Barley|2011|spring,United States,Minnesota,Barley,2011.0,spring,-0.030222609402541564,0.030222609402541564,0.030222609402541564
,heat,,,,,3,3,event,United States|North Dakota|Barley|2011|spring,United States,North Dakota,Barley,2011.0,spring,-0.07590109893249344,0.07590109893249344,0.07590109893249344
,drought,,,,,2,2,event,United States|North Dakota|Barley|2011|spring,United States,North Dakota,Barley,2011.0,spring,-0.13405991850660112,0.13405991850660112,0.13405991850660112
,frost_cold,,,,,4,4,event,United States|North Dakota|Barley|2011|spring,United States,North Dakota,Barley,2011.0,spring,-0.06307753475324156,0.06307753475324156,0.06307753475324156
,excess_rain,,,,,1,1,event,United States|North Dakota|Barley|2011|spring,United States,North Dakota,Barley,2011.0,spring,-0.14861465410601132,0.14861465410601132,0.14861465410601132
,radiation,,,,,5,5,event,United States|North Dakota|Barley|2011|spring,United States,North Dakota,Barley,2011.0,spring,-0.01516564037729564,0.01516564037729564,0.01516564037729564
,heat,,,,,2,2,event,United States|South Dakota|Barley|2011|spring,United States,South Dakota,Barley,2011.0,spring,-0.0971667834588444,0.0971667834588444,0.0971667834588444
,drought,,,,,3,3,event,United States|South Dakota|Barley|2011|spring,United States,South Dakota,Barley,2011.0,spring,-0.05691087203035477,0.05691087203035477,0.05691087203035477
,frost_cold,,,,,4,4,event,United States|South Dakota|Barley|2011|spring,United States,South Dakota,Barley,2011.0,spring,-0.047859008237272314,0.047859008237272314,0.047859008237272314
,excess_rain,,,,,1,1,event,United States|South Dakota|Barley|2011|spring,United States,South Dakota,Barley,2011.0,spring,-0.2164519592591498,0.2164519592591498,0.2164519592591498
,radiation,,,,,5,5,event,United States|South Dakota|Barley|2011|spring,United States,South Dakota,Barley,2011.0,spring,-0.012053671152028054,0.012053671152028054,0.012053671152028054
,heat,,,,,1,1,event,United States|Kansas|Oats|2011|spring,United States,Kansas,Oats,2011.0,spring,-0.4356727605404795,0.4356727605404795,0.4356727605404795
,drought,,,,,5,5,event,United States|Kansas|Oats|2011|spring,United States,Kansas,Oats,2011.0,spring,-0.00721674511035777,0.00721674511035777,0.00721674511035777
,frost_cold,,,,,3,3,event,United States|Kansas|Oats|2011|spring,United States,Kansas,Oats,2011.0,spring,-0.028818995389989565,0.028818995389989565,0.028818995389989565
,excess_rain,,,,,2,2,event,United States|Kansas|Oats|2011|spring,United States,Kansas,Oats,2011.0,spring,-0.033061579224071255,0.033061579224071255,0.033061579224071255
,radiation,,,,,4,4,event,United States|Kansas|Oats|2011|spring,United States,Kansas,Oats,2011.0,spring,-0.02020847295653184,0.02020847295653184,0.02020847295653184
,heat,,,,,4,4,event,United States|Minnesota|Oats|2011|spring,United States,Minnesota,Oats,2011.0,spring,-0.06328859552926777,0.06328859552926777,0.06328859552926777
,drought,,,,,1,1,event,United States|Minnesota|Oats|2011|spring,United States,Minnesota,Oats,2011.0,spring,-0.1187305119690404,0.1187305119690404,0.1187305119690404
,frost_cold,,,,,2,2,event,United States|Minnesota|Oats|2011|spring,United States,Minnesota,Oats,2011.0,spring,-0.10035455166639395,0.10035455166639395,0.10035455166639395
,excess_rain,,,,,3,3,event,United States|Minnesota|Oats|2011|spring,United States,Minnesota,Oats,2011.0,spring,-0.08979545269826537,0.08979545269826537,0.08979545269826537
,radiation,,,,,5,5,event,United States|Minnesota|Oats|2011|spring,United States,Minnesota,Oats,2011.0,spring,-0.03061367784567471,0.03061367784567471,0.03061367784567471
,heat,,,,,3,3,event,United States|North Dakota|Oats|2011|spring,United States,North Dakota,Oats,2011.0,spring,-0.07375054439419539,0.07375054439419539,0.07375054439419539
,drought,,,,,2,2,event,United States|North Dakota|Oats|2011|spring,United States,North Dakota,Oats,2011.0,spring,-0.13586314441280273,0.13586314441280273,0.13586314441280273
,frost_cold,,,,,4,4,event,United States|North Dakota|Oats|2011|spring,United States,North Dakota,Oats,2011.0,spring,-0.062399529323704864,0.062399529323704864,0.062399529323704864
,excess_rain,,,,,1,1,event,United States|North Dakota|Oats|2011|spring,United States,North Dakota,Oats,2011.0,spring,-0.13952650902930397,0.13952650902930397,0.13952650902930397
,radiation,,,,,5,5,event,United States|North Dakota|Oats|2011|spring,United States,North Dakota,Oats,2011.0,spring,-0.013700557031929217,0.013700557031929217,0.013700557031929217
,heat,,,,,2,2,event,United States|South Dakota|Oats|2011|spring,United States,South Dakota,Oats,2011.0,spring,-0.098631622004022,0.098631622004022,0.098631622004022
,drought,,,,,3,3,event,United States|South Dakota|Oats|2011|spring,United States,South Dakota,Oats,2011.0,spring,-0.052159301284646645,0.052159301284646645,0.052159301284646645
,frost_cold,,,,,4,4,event,United States|South Dakota|Oats|2011|spring,United States,South Dakota,Oats,2011.0,spring,-0.046875865149425676,0.046875865149425676,0.046875865149425676
,excess_rain,,,,,1,1,event,United States|South Dakota|Oats|2011|spring,United States,South Dakota,Oats,2011.0,spring,-0.22320288300617805,0.22320288300617805,0.22320288300617805
,radiation,,,,,5,5,event,United States|South Dakota|Oats|2011|spring,United States,South Dakota,Oats,2011.0,spring,-0.010613541351864555,0.010613541351864555,0.010613541351864555
,heat,,,,,2,2,event,United States|Texas|Oats|2011|spring,United States,Texas,Oats,2011.0,spring,-0.1118034200064727,0.1118034200064727,0.1118034200064727
,drought,,,,,1,1,event,United States|Texas|Oats|2011|spring,United States,Texas,Oats,2011.0,spring,-0.22311549362019945,0.22311549362019945,0.22311549362019945
,frost_cold,,,,,4,5,event,United States|Texas|Oats|2011|spring,United States,Texas,Oats,2011.0,spring,0.00876149785524052,0.00876149785524052,0.0
,excess_rain,,,,,3,3,event,United States|Texas|Oats|2011|spring,United States,Texas,Oats,2011.0,spring,-0.08353943904334127,0.08353943904334127,0.08353943904334127
,radiation,,,,,5,4,event,United States|Texas|Oats|2011|spring,United States,Texas,Oats,2011.0,spring,-0.005749338344408047,0.005749338344408047,0.005749338344408047
,heat,,,,,3,3,event,United States|Iowa|Wheat|2011|winter,United States,Iowa,Wheat,2011.0,winter,-0.0705936884642224,0.0705936884642224,0.0705936884642224
,drought,,,,,1,1,event,United States|Iowa|Wheat|2011|winter,United States,Iowa,Wheat,2011.0,winter,-0.18897105738169065,0.18897105738169065,0.18897105738169065
,frost_cold,,,,,4,4,event,United States|Iowa|Wheat|2011|winter,United States,Iowa,Wheat,2011.0,winter,-0.049855574022925016,0.049855574022925016,0.049855574022925016
,excess_rain,,,,,2,2,event,United States|Iowa|Wheat|2011|winter,United States,Iowa,Wheat,2011.0,winter,-0.1334399793593612,0.1334399793593612,0.1334399793593612
,radiation,,,,,5,5,event,United States|Iowa|Wheat|2011|winter,United States,Iowa,Wheat,2011.0,winter,-0.034091614453687344,0.034091614453687344,0.034091614453687344
,heat,,,,,3,3,event,United States|North Dakota|Wheat|2011|spring,United States,North Dakota,Wheat,2011.0,spring,-0.07756599790676066,0.07756599790676066,0.07756599790676066
,drought,,,,,2,2,event,United States|North Dakota|Wheat|2011|spring,United States,North Dakota,Wheat,2011.0,spring,-0.13497139883991607,0.13497139883991607,0.13497139883991607
,frost_cold,,,,,4,4,event,United States|North Dakota|Wheat|2011|spring,United States,North Dakota,Wheat,2011.0,spring,-0.06194545502437548,0.06194545502437548,0.06194545502437548
,excess_rain,,,,,1,1,event,United States|North Dakota|Wheat|2011|spring,United States,North Dakota,Wheat,2011.0,spring,-0.14477556019990284,0.14477556019990284,0.14477556019990284
,radiation,,,,,5,5,event,United States|North Dakota|Wheat|2011|spring,United States,North Dakota,Wheat,2011.0,spring,-0.01352198485793691,0.01352198485793691,0.01352198485793691
,heat,,,,,3,3,event,United States|Oklahoma|Wheat|2011|winter,United States,Oklahoma,Wheat,2011.0,winter,-0.04305401135454174,0.04305401135454174,0.04305401135454174
,drought,,,,,1,1,event,United States|Oklahoma|Wheat|2011|winter,United States,Oklahoma,Wheat,2011.0,winter,-0.2722267964027052,0.2722267964027052,0.2722267964027052
,frost_cold,,,,,5,5,event,United States|Oklahoma|Wheat|2011|winter,United States,Oklahoma,Wheat,2011.0,winter,-0.01361855900545739,0.01361855900545739,0.01361855900545739
,excess_rain,,,,,2,2,event,United States|Oklahoma|Wheat|2011|winter,United States,Oklahoma,Wheat,2011.0,winter,-0.08202320558641313,0.08202320558641313,0.08202320558641313
,radiation,,,,,4,4,event,United States|Oklahoma|Wheat|2011|winter,United States,Oklahoma,Wheat,2011.0,winter,-0.015215075278997127,0.015215075278997127,0.015215075278997127
,heat,,,,,3,3,event,United States|Texas|Wheat|2011|winter,United States,Texas,Wheat,2011.0,winter,-0.0430026905646337,0.0430026905646337,0.0430026905646337
,drought,,,,,1,1,event,United States|Texas|Wheat|2011|winter,United States,Texas,Wheat,2011.0,winter,-0.2841717222279577,0.2841717222279577,0.2841717222279577
,frost_cold,,,,,5,5,event,United States|Texas|Wheat|2011|winter,United States,Texas,Wheat,2011.0,winter,-0.0072459418323240045,0.0072459418323240045,0.0072459418323240045
,excess_rain,,,,,2,2,event,United States|Texas|Wheat|2011|winter,United States,Texas,Wheat,2011.0,winter,-0.1115483658554155,0.1115483658554155,0.1115483658554155
,radiation,,,,,4,4,event,United States|Texas|Wheat|2011|winter,United States,Texas,Wheat,2011.0,winter,-0.012049429689822012,0.012049429689822012,0.012049429689822012
,heat,,,,,1,1,event,United States|South Dakota|Barley|2012|spring,United States,South Dakota,Barley,2012.0,spring,-0.11291250176945412,0.11291250176945412,0.11291250176945412
,drought,,,,,2,2,event,United States|South Dakota|Barley|2012|spring,United States,South Dakota,Barley,2012.0,spring,-0.08942436099338122,0.08942436099338122,0.08942436099338122
,frost_cold,,,,,4,4,event,United States|South Dakota|Barley|2012|spring,United States,South Dakota,Barley,2012.0,spring,0.005077014158622569,0.005077014158622569,0.0
,excess_rain,,,,,5,5,event,United States|South Dakota|Barley|2012|spring,United States,South Dakota,Barley,2012.0,spring,0.0020357574880538153,0.0020357574880538153,0.0
,radiation,,,,,3,3,event,United States|South Dakota|Barley|2012|spring,United States,South Dakota,Barley,2012.0,spring,-0.00536126988611813,0.00536126988611813,0.00536126988611813
,heat,,,,,1,1,event,United States|North Dakota|Canola|2012|spring,United States,North Dakota,Canola,2012.0,spring,-0.07622805011038183,0.07622805011038183,0.07622805011038183
,drought,,,,,2,2,event,United States|North Dakota|Canola|2012|spring,United States,North Dakota,Canola,2012.0,spring,-0.05991805178360543,0.05991805178360543,0.05991805178360543
,frost_cold,,,,,4,3,event,United States|North Dakota|Canola|2012|spring,United States,North Dakota,Canola,2012.0,spring,0.008295966218915827,0.008295966218915827,0.0
,excess_rain,,,,,3,4,event,United States|North Dakota|Canola|2012|spring,United States,North Dakota,Canola,2012.0,spring,0.010318280186070321,0.010318280186070321,0.0
,radiation,,,,,5,5,event,United States|North Dakota|Canola|2012|spring,United States,North Dakota,Canola,2012.0,spring,0.002829819679778408,0.002829819679778408,0.0
,heat,,,,,1,1,event,United States|Kansas|Oats|2012|spring,United States,Kansas,Oats,2012.0,spring,-0.1175473270238339,0.1175473270238339,0.1175473270238339
,drought,,,,,2,2,event,United States|Kansas|Oats|2012|spring,United States,Kansas,Oats,2012.0,spring,-0.03574408471187261,0.03574408471187261,0.03574408471187261
,frost_cold,,,,,5,5,event,United States|Kansas|Oats|2012|spring,United States,Kansas,Oats,2012.0,spring,0.006645203727305361,0.006645203727305361,0.0
,excess_rain,,,,,3,3,event,United States|Kansas|Oats|2012|spring,United States,Kansas,Oats,2012.0,spring,-0.02849435758663002,0.02849435758663002,0.02849435758663002
,radiation,,,,,4,4,event,United States|Kansas|Oats|2012|spring,United States,Kansas,Oats,2012.0,spring,-0.006889960521616587,0.006889960521616587,0.006889960521616587
,heat,,,,,2,2,event,United States|Kansas|Oats|2013|spring,United States,Kansas,Oats,2013.0,spring,-0.05970515933765544,0.05970515933765544,0.05970515933765544
,drought,,,,,3,3,event,United States|Kansas|Oats|2013|spring,United States,Kansas,Oats,2013.0,spring,-0.015430330758241871,0.015430330758241871,0.015430330758241871
,frost_cold,,,,,4,4,event,United States|Kansas|Oats|2013|spring,United States,Kansas,Oats,2013.0,spring,-0.007463596107645758,0.007463596107645758,0.007463596107645758
,excess_rain,,,,,1,1,event,United States|Kansas|Oats|2013|spring,United States,Kansas,Oats,2013.0,spring,-0.06458933047715408,0.06458933047715408,0.06458933047715408
,radiation,,,,,5,5,event,United States|Kansas|Oats|2013|spring,United States,Kansas,Oats,2013.0,spring,0.0019226350447189996,0.0019226350447189996,0.0
,heat,,,,,2,3,event,United States|Minnesota|Oats|2013|spring,United States,Minnesota,Oats,2013.0,spring,0.025245317589138533,0.025245317589138533,0.0
,drought,,,,,1,4,event,United States|Minnesota|Oats|2013|spring,United States,Minnesota,Oats,2013.0,spring,0.045925201249737965,0.045925201249737965,0.0
,frost_cold,,,,,5,2,event,United States|Minnesota|Oats|2013|spring,United States,Minnesota,Oats,2013.0,spring,-0.007472256556418061,0.007472256556418061,0.007472256556418061
,excess_rain,,,,,3,1,event,United States|Minnesota|Oats|2013|spring,United States,Minnesota,Oats,2013.0,spring,-0.011833511041290512,0.011833511041290512,0.011833511041290512
,radiation,,,,,4,5,event,United States|Minnesota|Oats|2013|spring,United States,Minnesota,Oats,2013.0,spring,0.010967297877399673,0.010967297877399673,0.0
,heat,,,,,4,4,event,United States|Colorado|Wheat|2013|winter,United States,Colorado,Wheat,2013.0,winter,-0.03293449991463242,0.03293449991463242,0.03293449991463242
,drought,,,,,1,1,event,United States|Colorado|Wheat|2013|winter,United States,Colorado,Wheat,2013.0,winter,-0.3628015767388178,0.3628015767388178,0.3628015767388178
,frost_cold,,,,,2,2,event,United States|Colorado|Wheat|2013|winter,United States,Colorado,Wheat,2013.0,winter,-0.09601904408110032,0.09601904408110032,0.09601904408110032
,excess_rain,,,,,3,3,event,United States|Colorado|Wheat|2013|winter,United States,Colorado,Wheat,2013.0,winter,-0.04689772341537907,0.04689772341537907,0.04689772341537907
,radiation,,,,,5,5,event,United States|Colorado|Wheat|2013|winter,United States,Colorado,Wheat,2013.0,winter,-0.027112282414983375,0.027112282414983375,0.027112282414983375
,heat,,,,,3,3,event,United States|Nebraska|Wheat|2013|winter,United States,Nebraska,Wheat,2013.0,winter,-0.06847608783940878,0.06847608783940878,0.06847608783940878
,drought,,,,,1,1,event,United States|Nebraska|Wheat|2013|winter,United States,Nebraska,Wheat,2013.0,winter,-0.3340375263539418,0.3340375263539418,0.3340375263539418
,frost_cold,,,,,4,4,event,United States|Nebraska|Wheat|2013|winter,United States,Nebraska,Wheat,2013.0,winter,-0.030130937888407934,0.030130937888407934,0.030130937888407934
,excess_rain,,,,,2,2,event,United States|Nebraska|Wheat|2013|winter,United States,Nebraska,Wheat,2013.0,winter,-0.08440626220272576,0.08440626220272576,0.08440626220272576
,radiation,,,,,5,5,event,United States|Nebraska|Wheat|2013|winter,United States,Nebraska,Wheat,2013.0,winter,-0.007108645480785146,0.007108645480785146,0.007108645480785146
,heat,,,,,4,4,event,United States|Minnesota|Barley|2014|spring,United States,Minnesota,Barley,2014.0,spring,-0.012730701306893223,0.012730701306893223,0.012730701306893223
,drought,,,,,3,3,event,United States|Minnesota|Barley|2014|spring,United States,Minnesota,Barley,2014.0,spring,-0.05167290180492628,0.05167290180492628,0.05167290180492628
,frost_cold,,,,,2,2,event,United States|Minnesota|Barley|2014|spring,United States,Minnesota,Barley,2014.0,spring,-0.0674421239907697,0.0674421239907697,0.0674421239907697
,excess_rain,,,,,1,1,event,United States|Minnesota|Barley|2014|spring,United States,Minnesota,Barley,2014.0,spring,-0.08757949694926864,0.08757949694926864,0.08757949694926864
,radiation,,,,,5,5,event,United States|Minnesota|Barley|2014|spring,United States,Minnesota,Barley,2014.0,spring,-0.011196268791955354,0.011196268791955354,0.011196268791955354
,heat,,,,,1,1,event,United States|Oklahoma|Canola|2014|spring,United States,Oklahoma,Canola,2014.0,spring,-0.23008489572040924,0.23008489572040924,0.23008489572040924
,drought,,,,,4,4,event,United States|Oklahoma|Canola|2014|spring,United States,Oklahoma,Canola,2014.0,spring,-0.01873546519157749,0.01873546519157749,0.01873546519157749
,frost_cold,,,,,3,3,event,United States|Oklahoma|Canola|2014|spring,United States,Oklahoma,Canola,2014.0,spring,-0.04606123747175314,0.04606123747175314,0.04606123747175314
,excess_rain,,,,,2,2,event,United States|Oklahoma|Canola|2014|spring,United States,Oklahoma,Canola,2014.0,spring,-0.06313832350491275,0.06313832350491275,0.06313832350491275
,radiation,,,,,5,5,event,United States|Oklahoma|Canola|2014|spring,United States,Oklahoma,Canola,2014.0,spring,-0.011321572640846904,0.011321572640846904,0.011321572640846904
,heat,,,,,3,3,event,United States|Washington|Canola|2014|spring,United States,Washington,Canola,2014.0,spring,-0.03293984038619382,0.03293984038619382,0.03293984038619382
,drought,,,,,2,2,event,United States|Washington|Canola|2014|spring,United States,Washington,Canola,2014.0,spring,-0.06406405850766661,0.06406405850766661,0.06406405850766661
,frost_cold,,,,,1,1,event,United States|Washington|Canola|2014|spring,United States,Washington,Canola,2014.0,spring,-0.08014569335417883,0.08014569335417883,0.08014569335417883
,excess_rain,,,,,4,4,event,United States|Washington|Canola|2014|spring,United States,Washington,Canola,2014.0,spring,-0.02312688589751205,0.02312688589751205,0.02312688589751205
,radiation,,,,,5,5,event,United States|Washington|Canola|2014|spring,United States,Washington,Canola,2014.0,spring,-0.0022846643370155626,0.0022846643370155626,0.0022846643370155626
,heat,,,,,3,3,event,United States|Iowa|Oats|2014|spring,United States,Iowa,Oats,2014.0,spring,-0.03334199644815505,0.03334199644815505,0.03334199644815505
,drought,,,,,2,2,event,United States|Iowa|Oats|2014|spring,United States,Iowa,Oats,2014.0,spring,-0.07184662000106116,0.07184662000106116,0.07184662000106116
,frost_cold,,,,,5,5,event,United States|Iowa|Oats|2014|spring,United States,Iowa,Oats,2014.0,spring,0.0032065075282869094,0.0032065075282869094,0.0
,excess_rain,,,,,1,1,event,United States|Iowa|Oats|2014|spring,United States,Iowa,Oats,2014.0,spring,-0.14267966662480847,0.14267966662480847,0.14267966662480847
,radiation,,,,,4,4,event,United States|Iowa|Oats|2014|spring,United States,Iowa,Oats,2014.0,spring,-0.02124799478364943,0.02124799478364943,0.02124799478364943
,heat,,,,,1,1,event,United States|Texas|Oats|2014|spring,United States,Texas,Oats,2014.0,spring,-0.19291884508347878,0.19291884508347878,0.19291884508347878
,drought,,,,,3,3,event,United States|Texas|Oats|2014|spring,United States,Texas,Oats,2014.0,spring,-0.04142237127268241,0.04142237127268241,0.04142237127268241
,frost_cold,,,,,4,4,event,United States|Texas|Oats|2014|spring,United States,Texas,Oats,2014.0,spring,-0.02205033618972707,0.02205033618972707,0.02205033618972707
,excess_rain,,,,,2,2,event,United States|Texas|Oats|2014|spring,United States,Texas,Oats,2014.0,spring,-0.05260191951386256,0.05260191951386256,0.05260191951386256
